,tweet,score
740,"OB booked , can a get a gerrooonn ? ☝🏼",0.186790638
741,How is it only Tuesday 🤔😴,0.1618467458
742,"RT @Az_Aljabri: كانوا يقولون الاهلي عبارة عن السومة 
وبعد فترة قصيرة اتضح لهم ان الهلال عبارة عن ادواردو 👌🏻 https://t.co/582kVMpX9B",0.2030779096
743,These Accountancy exams are actually going to be the death of me 😫😫,0.1483808913
744,Get urself a hacker with morals cos he about to fuck u over but least he lets u know before hand 🙏🏻🙏🏻🙏🏻🙏🏻 https://t.co/EemgexmAfy,0.2739339532
745,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.1678743187
746,RT @angelamurrayx: Omfg Hideout cant come quick enough 🤩🕺🏽🌴🔊!!!!!!! https://t.co/kTNuKVhYMf,0.2265469702
747,"RT @DavidBairdSC: Messi has played against 82 different teams in his Barcelona career.

He has scored against 71 of them 

⚽️🐐 https://t.co…",0.2332157743
748,Oh ya fucker 😂 https://t.co/dD2bXJq3u2,0.1811478038
749,soo many exciting things/ nights out coming up🙊💃🏽,0.2434754729
750,😭😭 https://t.co/AHNmDmBINZ,0.1550496954
751,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.1678743187
752,"Listening to some ska this evening. This...👌

The Bodysnatchers - Let's Do Rocksteady https://t.co/JFiC5uGuGE",0.2030779096
753,Warms my heart the first time chuck says I love you too Blair 😭,0.1610131452
754,RT @susanvernor: My cousin sent me this video of him scaring his wee brother and I honestly can’t cope with how funny this is😭😭😂 https://t.…,0.1692209041
755,"“If you play good songs in a concert do you get sweets after?”

“Yeah, sort of” 

😂😂😂 https://t.co/fyqn6TeEQB",0.2094902212
756,@yvieburnett We’ve missed you 😁,0.1957678743
757,"RT @annewitha_e: 'you've been in power for 10 years and what have you done?'
👇👇👇
made Scotland better 
@STVNews @BBCScotlandNews @Channel4N…",0.2144918243
758,@Vikkkk14 Must of hurt using that part of your body 😳,0.1681308112
759,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.1678743187
760,@britneyslowX Fussiest eater Iv ever known but loves fungus🙈,0.1946777813
761,RT @JamTarts: Happy Wayne Foster Day! ⚽️🎈🎉 https://t.co/3FVma6PcAs,0.2998396922
762,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.1678743187
763,@AwayDaysVideos @AwayDays_ @DarranTaylor91 @graham_hogg scenee 😂😂 will griggs on fire 🔥🔥,0.2131452389
764,So good to have time to call back home and catch up with my family. ❤️ One of the sacrifices I’m making to be here.… https://t.co/t2KvIzNkOx,0.2148124399
765,Last day with my Primary 1s was emotional😢 hopefully be able to be back with them as soon as my training for my new… https://t.co/3J1gvWTFnD,0.1674254569
766,My knees are absolute agony now 😭 #oldwoman https://t.co/MOY181tDmd,0.1610131452
767,Made me laugh more than it should 😆 https://t.co/RjJMs8N0wt,0.1932029497
768,@RossBurns19 Hahah that’s true mate some night that turned out 😂! Gutting training when champs league is on eh 🤦🏼‍♂️🤦🏼‍♂️,0.1971785829
769,@leighaaann i feel so proud n happy for u ❤️ xx keep up the good work 💪🏻,0.2504007695
770,RT @JamTarts: Happy Wayne Foster Day! ⚽️🎈🎉 https://t.co/3FVma6PcAs,0.2998396922
771,@Davviin You never got back to me fam 😏,0.1882654697
772,on ye go @Hermesparcels 👍🏻 https://t.co/2JdkLlfKyE,0.2003847387
773,@SiameseAngels @BigotedVsBigots Please save these innocent furry babies 😿😿😿😿😿😿😿,0
774,"@tttinplay Aye very nice Mark,always got to go blow everyone else out the water eh!?😂👍🏻 https://t.co/gVALmVLSrn",0.2145559474
775,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.1678743187
776,@lewisrw14 Thanks Lewis ❤️,0.2148124399
777,RT @xdeminess: omg hello I have never wanted a pair of sandals so much in my whole life 😻 https://t.co/v80b0sSMUI,0.2066688041
778,I have taken treat yourself to a whole other level this month and I don’t even feel bad about it 💅🏾💸🛍,0.2020519397
779,"RT @EmmaWillDrainU: Get to stay in some of the most beautiful places in the world, funded by you pigs. While you live your life in debt. 😂…",0.1811478038
780,RT @danielleframe: When ur eating heathy but u feel shit and just wanna eat everything bad 😕,0.1415197179
781,RT @EmmaWillDrainU: Let out a little oink as you empty your wallet and give me all your wages 😂🐷 #findom #paypig https://t.co/q02Ky1XNNg,0.2047451106
782,@carlabump @completechimp Go lacy 😉,0.1966655979
783,RT @Princessofwifi: This is so funny 😂💀 https://t.co/djE66j3Jft,0.1678743187
784,"RT @DavidBairdSC: Messi has played against 82 different teams in his Barcelona career.

He has scored against 71 of them 

⚽️🐐 https://t.co…",0.2332157743
785,RT @EmmaWillDrainU: A good #paypig paid for my gym membership this month. Who's paying for next months? 😂 #walletrape #findom https://t.co/…,0.1811478038
786,RT @susanvernor: My cousin sent me this video of him scaring his wee brother and I honestly can’t cope with how funny this is😭😭😂 https://t.…,0.1692209041
787,"RT @_ElizabethMay: ⭐️Whenever I meet new people⭐️
Me: I'm nervous
Anxiety: KEEP TALKING
Me: I think I'm talking too much
Anxiety: THERE'S A…",0.2413594101
788,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.1335043283
789,@sparkyhmfc74 😂😂 might be shite but that night was still class because of him. Tbh I never seen it either mate I ha… https://t.co/dh9qIamP4Q,0.1953190125
790,@ElisabethGreeno Omg I feel the same. Even when I’m stressing about InDesign I’m still loving it 😂,0.1811478038
791,@elliehogarth___ HAHAHA that was so funny 😭😭,0.1550496954
792,RT @xdeminess: omg hello I have never wanted a pair of sandals so much in my whole life 😻 https://t.co/v80b0sSMUI,0.2066688041
793,1 goal every time man😭😴,0.1558832959
794,@britneyslowX Outburst 😂,0.1811478038
795,@annasloan1 @Team_Muirhead Good luck 🍀,0.1852516832
796,"@RossBurns19 He’s shite mate 😂! Didn’t even see the game had training gutted man, saw Willian’s two shots hit post unbelievable man!",0.1811478038
797,@melissaamy88 😂😂😂😂 I remember in China they didn’t even have toilets it was a hole in the floor to squat over! Haha… https://t.co/7meG5B0aSo,0.2236614299
798,@JaneyGodley 🧟‍♀️ 🧟‍♂️ F.C.,0.1749919846
799,@strachan_iain @JimSpenceSport Hope it stays open for the name alone. Marketing genius.....shite chef!!😂😂😂,0.2094902212
800,🎤 @jackrobertson https://t.co/9mcCRkGl4L,0.1974991985
801,@ChintzCurtain 😘😘😘,0.3018275088
802,I literally love every choice they've made so far for Series 11 ❤️ #ÐOCTORWHϴ #DoctorWho https://t.co/no2VEJUQuW,0.2148124399
803,@MChines2018 Oh lord. Twitter hoes unite 😂😂,0.1953190125
804,@hertz77 Rise of the footsoldier 2. Set in 90s all wearing Luke jackets 😂,0.1811478038
805,RT @xdeminess: omg hello I have never wanted a pair of sandals so much in my whole life 😻 https://t.co/v80b0sSMUI,0.2066688041
806,@ClaireMonaghanx ❤️❤️❤️,0.3104841295
807,Soooo fed up😴😴😴😴,0.1464571978
808,@Charlie_Dango @sooby72 @LittleMix 😂😂😂,0.2094902212
809,Nothing worse than just wanting to crawl into bed but then realising you haven’t put new sheets etc in yet 😩,0.1433792882
810,"RT @annewitha_e: 'you've been in power for 10 years and what have you done?'
👇👇👇
made Scotland better 
@STVNews @BBCScotlandNews @Channel4N…",0.2144918243
811,RT @EmmaWillDrainU: A pig that knows what he’s talking about... something even more rare ✌️ https://t.co/PJvj7tVHtP,0.1966655979
812,"Bum, just had another email from AU saying the email was sent by mistake and my submissions are still pending. Gutted. 😞",0.1594100673
813,@TalynSunshine Happy Tuesday Talyn!! Btw I love ur name haha💜 I love all ur tweets because u are so motivational an… https://t.co/V6AbWoAYxq,0.2089131132
814,ALWAYS when I have plans coming up my skin turns rank 😭😭😭😭,0.1431227958
815,RT @EmmaWillDrainU: A pig that knows what he’s talking about... something even more rare ✌️ https://t.co/PJvj7tVHtP,0.1966655979
816,Nae danger did I just watch a video of Liam Gallagher talking to wee kids about how he loves loud farts 😂😂😂,0.2094902212
817,RT @JamTarts: Happy Wayne Foster Day! ⚽️🎈🎉 https://t.co/3FVma6PcAs,0.2998396922
818,Cannot wait for a night in nics with the girls on sat 👏🏻,0.2003206156
819,"RT @DavidBairdSC: Messi has played against 82 different teams in his Barcelona career.

He has scored against 71 of them 

⚽️🐐 https://t.co…",0.2332157743
820,RT @rosscolquhoun: 👀 https://t.co/fL5Nd9kv8I,0.1710163514
821,@strachan_iain @JimSpenceSport Honestly outstanding name for a chinese. 😂😂👏👏,0.2620070535
822,Happy birthday @amykirk_  hope you had a good one lad x 🍻,0.1998076307
823,"@BloodyPolitics @graeme_from_IT @theSNP Sorry, I'll have a word with the team dedicated to covering it up in Sainsbury's. 😉",0.1966655979
824,I think I need to learn to accept I can't drink how I used to when I was 18 💔,0.159217698
825,@Jamiebe00063007 Draw😂😂,0.1953190125
826,@Jaideerahmani @axmedkhokhar @MaryamNSharif 😅,0.1783905098
827,"This evening I got an astonished, ""Wait, are you THE Chris Scott!?""
There are few things as satisfying as a mild sense of notoriety. 😎",0.1984610452
828,"RT @annewitha_e: 'you've been in power for 10 years and what have you done?'
👇👇👇
made Scotland better 
@STVNews @BBCScotlandNews @Channel4N…",0.2144918243
829,"RT @DavidBairdSC: Messi has played against 82 different teams in his Barcelona career.

He has scored against 71 of them 

⚽️🐐 https://t.co…",0.2332157743
830,"RT @HeriotsRugby: 📢 Saturday 24 February 📢
🏉 @TRI_Rugby 🆚 @HeriotsRugby XV
⏰ KO 14:30
👤 @Graham_K_Wilson back in action at Goldenacre!
💻 Fu…",0.3292080795
831,@josh_salisbury Wots so wrong with frogs? 🐸,0.1618467458
832,My little stars ⭐️ https://t.co/8q4Kkwxfpl,0.2041680026
833,Night time skin routine done ☺️ 2 early shift and one back shift then it’s my monthly weekend off! 😊 taking in my e… https://t.co/o3422Kzo9y,0.2504007695
834,Where’s guys like this😩😩 https://t.co/5lB0zda96U,0.1197819814
835,@Sinclair_Greg This is a Katy Wilson palette 😍,0.210452068
836,@benjamin_voy We will agree to disagree on this matter Mr Voy. The next leg we shall see👀,0.1710163514
837,@paulsilkywhite Will look out for this in the Fringe programme and plan our festival day 😁,0.1957678743
838,Does she actually think I’m serious 😂😂😂😂😂😂😂😂😂 https://t.co/rtxuBBNt3A,0.2945174735
839,"RT @KatePow3ll: Please can twitter vegans RT this, I wanna see how many of us there are out of curiosity and I'd like to follow you all! 🍃🌿…",0.2158384097
840,RT @beccaadavidson: heart breaks for this poor lassie imagine the person u love doing this to u☹️ makes me feel sick reading it https://t.c…,0.1335043283
841,Mind checking dms you goon?😂 @MrNathanLambert,0.1811478038
842,🐕❤️ https://t.co/hCE7gTsQNb,0.2296248798
843,@LiamJamesMo 🧐😏,0.1882654697
844,Like I'm not complaining or anything but @SamThompsonUK is on every fucking channel tonight 😍😍😍,0.2974030138
845,RT @mia_wilkie1: 😖😖😖😖🤮🤮🤮🤮🤢🤢🤢🤧🤧🤧 @ my face,0.1272202629
846,"RT @DavidBairdSC: Messi has played against 82 different teams in his Barcelona career.

He has scored against 71 of them 

⚽️🐐 https://t.co…",0.2332157743
847,@WhatOnEdinburgh 😊,0.208271882
848,"Such a great day at camp rock climbing &amp; abseiling, kayaking, having a scavenger hunt &amp; finishing with a game of uno😊",0.208271882
849,@StarryTowers @iScotNews Fantastic review Marilyn 😊 I'm sure iScot Magazine really appreciate you taking the time t… https://t.co/4VmthqJUWs,0.208271882
850,"@shannon_mccx happy 21st Shannon, hope its been a good 1 😁🥂 xx",0.1957678743
851,@JoFThompson 😂,0.1811478038
852,Not mentally prepared to go back to work tomorrow after having a week off🙅🏼‍♀️,0.1540237256
853,RT @MussaTariq: @axmedkhokhar @MaryamNSharif صفدر نے پہلی دفه گیراج میں  انجن کهولا تها😂,0.1811478038
854,@PoupetteChat @Falkorkat @myleftfang This is so sweet - Falkor chucking Ollie for @lufflyLu because Lu is a one and only type of girl 💜💕🐾.,0.2882334081
855,RT @MichelleGr4h4m: Come on guys it's a fab read 😊 Love iScot Magazine 😊❤ https://t.co/A3g1rhOUHN,0.2974030138
856,@RakSuMusic Go have a good drink 🍷 you all deserve it ❤️,0.2400128246
857,RT @sport_smc: 😉 What a fantastic journey and a great example of work ethic - @isaacmiller94 wasn’t always a 1st team player through school…,0.1966655979
858,Years of dry shampoo is catching up on me 😭 pls don’t do this I can’t live without you 😭😭,0.1490862456
859,@MrNathanLambert Um hi?😂 dms? X,0.1811478038
860,📢 I'm live on #PLAYERUNKNOWNSBATTLEGROUNDS ! https://t.co/aOONEoP198 #wizebot #twitch,0.1939724271
861,Hooked on The Menendez Murder! So good 🔥,0.1758897082
862,@Blue_Plodder Will miss you too mate! 😪 maybe we will be united again some day!😊,0.2031420327
863,@DeclanEvans @departuresTV @Twitter 😂 watch it and you'll agree!,0.1811478038
864,@PerryWyn @brodawel @Nicllan @demipip 😂😂😂,0.2094902212
865,Honestly nothing better in the world than puppy cuddles ❤️❤️❤️,0.3104841295
866,RT @MichelleGr4h4m: Come on guys it's a fab read 😊 Love iScot Magazine 😊❤ https://t.co/A3g1rhOUHN,0.2974030138
867,RT @EmmaWillDrainU: A pig that knows what he’s talking about... something even more rare ✌️ https://t.co/PJvj7tVHtP,0.1966655979
868,RT @EmmaWillDrainU: A pig that knows what he’s talking about... something even more rare ✌️ https://t.co/PJvj7tVHtP,0.1966655979
869,RT @EmmaWillDrainU: A pig that knows what he’s talking about... something even more rare ✌️ https://t.co/PJvj7tVHtP,0.1966655979
870,RT @EmmaWillDrainU: A pig that knows what he’s talking about... something even more rare ✌️ https://t.co/PJvj7tVHtP,0.1966655979
871,RT @ArthursSeatUK: Review of #ReallyWantToHurtMe at @ORLTheatre: 'beautifully understated' (⭐⭐⭐⭐) https://t.co/y024jRqfrS,0.3157422251
872,"RT @DavidBairdSC: Messi has played against 82 different teams in his Barcelona career.

He has scored against 71 of them 

⚽️🐐 https://t.co…",0.2332157743
873,@Nicllan @demipip Yup. And that is per head of population 😱,0.1791599872
874,@EmmaArchibald3 But a fucking love it😂 being us.....not fannys...I don't love them 😂😂😂,0.2236614299
875,"RT @annewitha_e: 'you've been in power for 10 years and what have you done?'
👇👇👇
made Scotland better 
@STVNews @BBCScotlandNews @Channel4N…",0.2144918243
876,"@EthanDolan Guess what ! ITS TUESDAY💜 
#TuesdaySelfie #DolanTwinsNewVideo #DolanTwinsTuesday  @EthanDolan… https://t.co/QKekS8sTj8",0.2089131132
877,So excited to get hella drunk for my princess @shannon_mccx bday on Sat 💃 even if I'm working at 8.30am the next day 🆘️😅,0.2300096185
878,RT @EdinburghRugby: #Dean2020 🙌 https://t.co/li07NCG8p6,0.2028214171
879,@StenrothBeer @radyrad88 @kernelpanicbrew 😚,0.2125040077
